타자,도루RAA,도루 성공,도루 실패,상대,도루,도실,도실%,도루기회,도루시도%,도루 성공 여부
나성범,2.2,15,2,kt,69,27,28.1,1501,6.4,실패
나성범,2.2,15,2,kt,69,27,28.1,1501,6.4,도루
나성범,2.2,15,2,kt,69,27,28.1,1501,6.4,도루
나성범,2.2,15,2,kt,69,27,28.1,1501,6.4,도루
조수행,1.85,9,0,kt,69,27,28.1,1501,6.4,도루
임병욱,1.83,16,3,kt,69,27,28.1,1501,6.4,도루
임병욱,1.83,16,3,kt,69,27,28.1,1501,6.4,도루
김용의,1.56,10,1,kt,69,27,28.1,1501,6.4,도루
김용의,1.56,10,1,kt,69,27,28.1,1501,6.4,도루
김용의,1.56,10,1,kt,69,27,28.1,1501,6.4,도루
고종욱,1.52,17,4,kt,69,27,28.1,1501,6.4,도루
고종욱,1.52,17,4,kt,69,27,28.1,1501,6.4,실패
고종욱,1.52,17,4,kt,69,27,28.1,1501,6.4,실패
고종욱,1.52,17,4,kt,69,27,28.1,1501,6.4,실패
고종욱,1.52,17,4,kt,69,27,28.1,1501,6.4,도루
고종욱,1.52,17,4,kt,69,27,28.1,1501,6.4,실패
고종욱,1.52,17,4,kt,69,27,28.1,1501,6.4,실패
김성욱,1.31,11,2,kt,69,27,28.1,1501,6.4,도루
김성욱,1.31,11,2,kt,69,27,28.1,1501,6.4,도루
김주찬,1.25,8,1,kt,69,27,28.1,1501,6.4,도루
박민우,1.09,17,5,kt,69,27,28.1,1501,6.4,도루
박민우,1.09,17,5,kt,69,27,28.1,1501,6.4,실패
박민우,1.09,17,5,kt,69,27,28.1,1501,6.4,도루
박민우,1.09,17,5,kt,69,27,28.1,1501,6.4,도루
박세혁,1.06,5,0,kt,69,27,28.1,1501,6.4,도루
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,실패
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,도루
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,실패
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,실패
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,도루
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,도루
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,실패
이용규,0.8,30,11,kt,69,27,28.1,1501,6.4,도루
이용규,0.8,30,11,kt,69,27,28.1,1501,6.4,도루
이용규,0.8,30,11,kt,69,27,28.1,1501,6.4,도루
김하성,0.78,8,2,kt,69,27,28.1,1501,6.4,도루
김하성,0.78,8,2,kt,69,27,28.1,1501,6.4,도루
김하성,0.78,8,2,kt,69,27,28.1,1501,6.4,실패
손주인,0.67,3,0,kt,69,27,28.1,1501,6.4,실패
노수광,3.23,25,4,LG,80,34,29.8,1603,7.1,실패
손아섭,2.72,20,3,LG,80,34,29.8,1603,7.1,실패
손아섭,2.72,20,3,LG,80,34,29.8,1603,7.1,도루
박해민,2.47,36,10,LG,80,34,29.8,1603,7.1,도루
박해민,2.47,36,10,LG,80,34,29.8,1603,7.1,도루
박해민,2.47,36,10,LG,80,34,29.8,1603,7.1,실패
박해민,2.47,36,10,LG,80,34,29.8,1603,7.1,실패
박해민,2.47,36,10,LG,80,34,29.8,1603,7.1,실패
박해민,2.47,36,10,LG,80,34,29.8,1603,7.1,도루
허경민,2.21,20,4,LG,80,34,29.8,1603,7.1,실패
허경민,2.21,20,4,LG,80,34,29.8,1603,7.1,실패
나성범,2.2,15,2,LG,80,34,29.8,1603,7.1,실패
나성범,2.2,15,2,LG,80,34,29.8,1603,7.1,도루
구자욱,2.17,10,0,LG,80,34,29.8,1603,7.1,도루
구자욱,2.17,10,0,LG,80,34,29.8,1603,7.1,도루
임병욱,1.83,16,3,LG,80,34,29.8,1603,7.1,도루
임병욱,1.83,16,3,LG,80,34,29.8,1603,7.1,실패
고종욱,1.52,17,4,LG,80,34,29.8,1603,7.1,도루
고종욱,1.52,17,4,LG,80,34,29.8,1603,7.1,도루
고종욱,1.52,17,4,LG,80,34,29.8,1603,7.1,실패
고종욱,1.52,17,4,LG,80,34,29.8,1603,7.1,도루
고종욱,1.52,17,4,LG,80,34,29.8,1603,7.1,도루
김주찬,1.25,8,1,LG,80,34,29.8,1603,7.1,도루
김주찬,1.25,8,1,LG,80,34,29.8,1603,7.1,도루
김주찬,1.25,8,1,LG,80,34,29.8,1603,7.1,도루
박민우,1.09,17,5,LG,80,34,29.8,1603,7.1,실패
유재신,0.82,4,0,LG,80,34,29.8,1603,7.1,도루
유재신,0.82,4,0,LG,80,34,29.8,1603,7.1,도루
유재신,0.82,4,0,LG,80,34,29.8,1603,7.1,도루
이용규,0.8,30,11,LG,80,34,29.8,1603,7.1,도루
이용규,0.8,30,11,LG,80,34,29.8,1603,7.1,도루
김하성,0.78,8,2,LG,80,34,29.8,1603,7.1,도루
김하성,0.78,8,2,LG,80,34,29.8,1603,7.1,실패
김하성,0.78,8,2,LG,80,34,29.8,1603,7.1,실패
김하성,0.78,8,2,LG,80,34,29.8,1603,7.1,실패
김하성,0.78,8,2,LG,80,34,29.8,1603,7.1,도루
안치홍,0.67,5,1,LG,80,34,29.8,1603,7.1,도루
노수광,3.23,25,4,NC,40,22,35.5,1006,6.2,도루
손아섭,2.72,20,3,NC,40,22,35.5,1006,6.2,도루
손아섭,2.72,20,3,NC,40,22,35.5,1006,6.2,도루
박해민,2.47,36,10,NC,40,22,35.5,1006,6.2,도루
박해민,2.47,36,10,NC,40,22,35.5,1006,6.2,도루
박해민,2.47,36,10,NC,40,22,35.5,1006,6.2,도루
박해민,2.47,36,10,NC,40,22,35.5,1006,6.2,도루
박해민,2.47,36,10,NC,40,22,35.5,1006,6.2,도루
박해민,2.47,36,10,NC,40,22,35.5,1006,6.2,도루
허경민,2.21,20,4,NC,40,22,35.5,1006,6.2,실패
허경민,2.21,20,4,NC,40,22,35.5,1006,6.2,도루
허경민,2.21,20,4,NC,40,22,35.5,1006,6.2,도루
구자욱,2.17,10,0,NC,40,22,35.5,1006,6.2,도루
구자욱,2.17,10,0,NC,40,22,35.5,1006,6.2,실패
구자욱,2.17,10,0,NC,40,22,35.5,1006,6.2,실패
조수행,1.85,9,0,NC,40,22,35.5,1006,6.2,실패
임병욱,1.83,16,3,NC,40,22,35.5,1006,6.2,도루
임병욱,1.83,16,3,NC,40,22,35.5,1006,6.2,실패
고종욱,1.52,17,4,NC,40,22,35.5,1006,6.2,도루
고종욱,1.52,17,4,NC,40,22,35.5,1006,6.2,실패
양의지,1.37,6,0,NC,40,22,35.5,1006,6.2,도루
양의지,1.37,6,0,NC,40,22,35.5,1006,6.2,도루
김주찬,1.25,8,1,NC,40,22,35.5,1006,6.2,실패
최형우,0.8,3,0,NC,40,22,35.5,1006,6.2,도루
이용규,0.8,30,11,NC,40,22,35.5,1006,6.2,도루
이용규,0.8,30,11,NC,40,22,35.5,1006,6.2,도루
이용규,0.8,30,11,NC,40,22,35.5,1006,6.2,실패
김하성,0.78,8,2,NC,40,22,35.5,1006,6.2,도루
김하성,0.78,8,2,NC,40,22,35.5,1006,6.2,도루
김하성,0.78,8,2,NC,40,22,35.5,1006,6.2,도루
손주인,0.67,3,0,NC,40,22,35.5,1006,6.2,도루
노수광,3.23,25,4,SK,74,27,26.7,1282,7.9,도루
손아섭,2.72,20,3,SK,74,27,26.7,1282,7.9,도루
손아섭,2.72,20,3,SK,74,27,26.7,1282,7.9,도루
손아섭,2.72,20,3,SK,74,27,26.7,1282,7.9,도루
손아섭,2.72,20,3,SK,74,27,26.7,1282,7.9,도루
손아섭,2.72,20,3,SK,74,27,26.7,1282,7.9,도루
박해민,2.47,36,10,SK,74,27,26.7,1282,7.9,도루
박해민,2.47,36,10,SK,74,27,26.7,1282,7.9,도루
박해민,2.47,36,10,SK,74,27,26.7,1282,7.9,실패
박해민,2.47,36,10,SK,74,27,26.7,1282,7.9,도루
박해민,2.47,36,10,SK,74,27,26.7,1282,7.9,도루
박해민,2.47,36,10,SK,74,27,26.7,1282,7.9,도루
박해민,2.47,36,10,SK,74,27,26.7,1282,7.9,도루
정주현,2.22,18,3,SK,74,27,26.7,1282,7.9,실패
정주현,2.22,18,3,SK,74,27,26.7,1282,7.9,실패
정주현,2.22,18,3,SK,74,27,26.7,1282,7.9,도루
허경민,2.21,20,4,SK,74,27,26.7,1282,7.9,도루
나성범,2.2,15,2,SK,74,27,26.7,1282,7.9,실패
구자욱,2.17,10,0,SK,74,27,26.7,1282,7.9,도루
구자욱,2.17,10,0,SK,74,27,26.7,1282,7.9,실패
조수행,1.85,9,0,SK,74,27,26.7,1282,7.9,실패
임병욱,1.83,16,3,SK,74,27,26.7,1282,7.9,도루
임병욱,1.83,16,3,SK,74,27,26.7,1282,7.9,도루
임병욱,1.83,16,3,SK,74,27,26.7,1282,7.9,실패
김용의,1.56,10,1,SK,74,27,26.7,1282,7.9,도루
김용의,1.56,10,1,SK,74,27,26.7,1282,7.9,실패
김용의,1.56,10,1,SK,74,27,26.7,1282,7.9,실패
김용의,1.56,10,1,SK,74,27,26.7,1282,7.9,실패
김용의,1.56,10,1,SK,74,27,26.7,1282,7.9,도루
고종욱,1.52,17,4,SK,74,27,26.7,1282,7.9,실패
고종욱,1.52,17,4,SK,74,27,26.7,1282,7.9,도루
고종욱,1.52,17,4,SK,74,27,26.7,1282,7.9,도루
고종욱,1.52,17,4,SK,74,27,26.7,1282,7.9,실패
고종욱,1.52,17,4,SK,74,27,26.7,1282,7.9,도루
고종욱,1.52,17,4,SK,74,27,26.7,1282,7.9,실패
고종욱,1.52,17,4,SK,74,27,26.7,1282,7.9,도루
김성욱,1.31,11,2,SK,74,27,26.7,1282,7.9,실패
김주찬,1.25,8,1,SK,74,27,26.7,1282,7.9,도루
김주찬,1.25,8,1,SK,74,27,26.7,1282,7.9,실패
박민우,1.09,17,5,SK,74,27,26.7,1282,7.9,실패
박민우,1.09,17,5,SK,74,27,26.7,1282,7.9,도루
박세혁,1.06,5,0,SK,74,27,26.7,1282,7.9,도루
유재신,0.82,4,0,SK,74,27,26.7,1282,7.9,실패
유재신,0.82,4,0,SK,74,27,26.7,1282,7.9,도루
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,실패
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,도루
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,실패
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,실패
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,도루
김하성,0.78,8,2,SK,74,27,26.7,1282,7.9,실패
김하성,0.78,8,2,SK,74,27,26.7,1282,7.9,도루
김하성,0.78,8,2,SK,74,27,26.7,1282,7.9,도루
김하성,0.78,8,2,SK,74,27,26.7,1282,7.9,도루
김하성,0.78,8,2,SK,74,27,26.7,1282,7.9,실패
노수광,3.23,25,4,넥센,34,14,29.2,919,5.2,실패
노수광,3.23,25,4,넥센,34,14,29.2,919,5.2,도루
노수광,3.23,25,4,넥센,34,14,29.2,919,5.2,도루
손아섭,2.72,20,3,넥센,34,14,29.2,919,5.2,도루
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,실패
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,도루
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,도루
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,도루
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,도루
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,실패
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,도루
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,도루
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,도루
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,실패
박해민,2.47,36,10,넥센,34,14,29.2,919,5.2,도루
정주현,2.22,18,3,넥센,34,14,29.2,919,5.2,도루
허경민,2.21,20,4,넥센,34,14,29.2,919,5.2,실패
허경민,2.21,20,4,넥센,34,14,29.2,919,5.2,도루
구자욱,2.17,10,0,넥센,34,14,29.2,919,5.2,실패
조수행,1.85,9,0,넥센,34,14,29.2,919,5.2,도루
김용의,1.56,10,1,넥센,34,14,29.2,919,5.2,실패
김용의,1.56,10,1,넥센,34,14,29.2,919,5.2,도루
김용의,1.56,10,1,넥센,34,14,29.2,919,5.2,도루
김용의,1.56,10,1,넥센,34,14,29.2,919,5.2,도루
김용의,1.56,10,1,넥센,34,14,29.2,919,5.2,실패
김용의,1.56,10,1,넥센,34,14,29.2,919,5.2,도루
김용의,1.56,10,1,넥센,34,14,29.2,919,5.2,도루
박민우,1.09,17,5,넥센,34,14,29.2,919,5.2,도루
박민우,1.09,17,5,넥센,34,14,29.2,919,5.2,실패
박민우,1.09,17,5,넥센,34,14,29.2,919,5.2,도루
박민우,1.09,17,5,넥센,34,14,29.2,919,5.2,도루
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,실패
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,실패
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,실패
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,실패
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,도루
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,실패
손주인,0.67,3,0,넥센,34,14,29.2,919,5.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
손아섭,2.72,20,3,두산,49,33,40.2,1322,6.2,도루
박해민,2.47,36,10,두산,49,33,40.2,1322,6.2,실패
박해민,2.47,36,10,두산,49,33,40.2,1322,6.2,도루
박해민,2.47,36,10,두산,49,33,40.2,1322,6.2,도루
박해민,2.47,36,10,두산,49,33,40.2,1322,6.2,실패
박해민,2.47,36,10,두산,49,33,40.2,1322,6.2,도루
박해민,2.47,36,10,두산,49,33,40.2,1322,6.2,실패
나성범,2.2,15,2,두산,49,33,40.2,1322,6.2,도루
구자욱,2.17,10,0,두산,49,33,40.2,1322,6.2,도루
구자욱,2.17,10,0,두산,49,33,40.2,1322,6.2,도루
구자욱,2.17,10,0,두산,49,33,40.2,1322,6.2,실패
임병욱,1.83,16,3,두산,49,33,40.2,1322,6.2,실패
임병욱,1.83,16,3,두산,49,33,40.2,1322,6.2,도루
임병욱,1.83,16,3,두산,49,33,40.2,1322,6.2,도루
김용의,1.56,10,1,두산,49,33,40.2,1322,6.2,실패
김용의,1.56,10,1,두산,49,33,40.2,1322,6.2,도루
김용의,1.56,10,1,두산,49,33,40.2,1322,6.2,도루
고종욱,1.52,17,4,두산,49,33,40.2,1322,6.2,도루
고종욱,1.52,17,4,두산,49,33,40.2,1322,6.2,도루
고종욱,1.52,17,4,두산,49,33,40.2,1322,6.2,도루
김주찬,1.25,8,1,두산,49,33,40.2,1322,6.2,실패
김주찬,1.25,8,1,두산,49,33,40.2,1322,6.2,도루
김주찬,1.25,8,1,두산,49,33,40.2,1322,6.2,실패
김주찬,1.25,8,1,두산,49,33,40.2,1322,6.2,실패
박민우,1.09,17,5,두산,49,33,40.2,1322,6.2,도루
박민우,1.09,17,5,두산,49,33,40.2,1322,6.2,도루
박민우,1.09,17,5,두산,49,33,40.2,1322,6.2,도루
최정,0.95,9,2,두산,49,33,40.2,1322,6.2,실패
최정,0.95,9,2,두산,49,33,40.2,1322,6.2,실패
이용규,0.8,30,11,두산,49,33,40.2,1322,6.2,도루
김하성,0.78,8,2,두산,49,33,40.2,1322,6.2,도루
김하성,0.78,8,2,두산,49,33,40.2,1322,6.2,도루
김하성,0.78,8,2,두산,49,33,40.2,1322,6.2,실패
노수광,3.23,25,4,롯데,41,24,36.9,916,7.1,도루
노수광,3.23,25,4,롯데,41,24,36.9,916,7.1,도루
박해민,2.47,36,10,롯데,41,24,36.9,916,7.1,도루
박해민,2.47,36,10,롯데,41,24,36.9,916,7.1,도루
박해민,2.47,36,10,롯데,41,24,36.9,916,7.1,도루
박해민,2.47,36,10,롯데,41,24,36.9,916,7.1,도루
박해민,2.47,36,10,롯데,41,24,36.9,916,7.1,실패
박해민,2.47,36,10,롯데,41,24,36.9,916,7.1,도루
정주현,2.22,18,3,롯데,41,24,36.9,916,7.1,실패
정주현,2.22,18,3,롯데,41,24,36.9,916,7.1,실패
허경민,2.21,20,4,롯데,41,24,36.9,916,7.1,실패
구자욱,2.17,10,0,롯데,41,24,36.9,916,7.1,실패
구자욱,2.17,10,0,롯데,41,24,36.9,916,7.1,도루
김용의,1.56,10,1,롯데,41,24,36.9,916,7.1,실패
김동엽,1.31,11,2,롯데,41,24,36.9,916,7.1,도루
김주찬,1.25,8,1,롯데,41,24,36.9,916,7.1,실패
박민우,1.09,17,5,롯데,41,24,36.9,916,7.1,도루
박민우,1.09,17,5,롯데,41,24,36.9,916,7.1,도루
박민우,1.09,17,5,롯데,41,24,36.9,916,7.1,도루
박세혁,1.06,5,0,롯데,41,24,36.9,916,7.1,실패
유재신,0.82,4,0,롯데,41,24,36.9,916,7.1,실패
유재신,0.82,4,0,롯데,41,24,36.9,916,7.1,도루
유재신,0.82,4,0,롯데,41,24,36.9,916,7.1,도루
최형우,0.8,3,0,롯데,41,24,36.9,916,7.1,도루
이용규,0.8,30,11,롯데,41,24,36.9,916,7.1,도루
이용규,0.8,30,11,롯데,41,24,36.9,916,7.1,도루
이용규,0.8,30,11,롯데,41,24,36.9,916,7.1,도루
김하성,0.78,8,2,롯데,41,24,36.9,916,7.1,도루
손주인,0.67,3,0,롯데,41,24,36.9,916,7.1,도루
손주인,0.67,3,0,롯데,41,24,36.9,916,7.1,실패
노수광,3.23,25,4,삼성,64,27,29.7,1350,6.7,도루
노수광,3.23,25,4,삼성,64,27,29.7,1350,6.7,도루
손아섭,2.72,20,3,삼성,64,27,29.7,1350,6.7,도루
손아섭,2.72,20,3,삼성,64,27,29.7,1350,6.7,도루
손아섭,2.72,20,3,삼성,64,27,29.7,1350,6.7,도루
손아섭,2.72,20,3,삼성,64,27,29.7,1350,6.7,도루
손아섭,2.72,20,3,삼성,64,27,29.7,1350,6.7,도루
손아섭,2.72,20,3,삼성,64,27,29.7,1350,6.7,도루
손아섭,2.72,20,3,삼성,64,27,29.7,1350,6.7,도루
정주현,2.22,18,3,삼성,64,27,29.7,1350,6.7,도루
허경민,2.21,20,4,삼성,64,27,29.7,1350,6.7,도루
허경민,2.21,20,4,삼성,64,27,29.7,1350,6.7,실패
나성범,2.2,15,2,삼성,64,27,29.7,1350,6.7,도루
임병욱,1.83,16,3,삼성,64,27,29.7,1350,6.7,도루
임병욱,1.83,16,3,삼성,64,27,29.7,1350,6.7,실패
김용의,1.56,10,1,삼성,64,27,29.7,1350,6.7,실패
김용의,1.56,10,1,삼성,64,27,29.7,1350,6.7,도루
김용의,1.56,10,1,삼성,64,27,29.7,1350,6.7,도루
고종욱,1.52,17,4,삼성,64,27,29.7,1350,6.7,도루
고종욱,1.52,17,4,삼성,64,27,29.7,1350,6.7,도루
고종욱,1.52,17,4,삼성,64,27,29.7,1350,6.7,도루
고종욱,1.52,17,4,삼성,64,27,29.7,1350,6.7,실패
고종욱,1.52,17,4,삼성,64,27,29.7,1350,6.7,실패
고종욱,1.52,17,4,삼성,64,27,29.7,1350,6.7,실패
김성욱,1.31,11,2,삼성,64,27,29.7,1350,6.7,도루
박민우,1.09,17,5,삼성,64,27,29.7,1350,6.7,도루
유재신,0.82,4,0,삼성,64,27,29.7,1350,6.7,도루
유재신,0.82,4,0,삼성,64,27,29.7,1350,6.7,도루
유재신,0.82,4,0,삼성,64,27,29.7,1350,6.7,도루
이용규,0.8,30,11,삼성,64,27,29.7,1350,6.7,도루
이용규,0.8,30,11,삼성,64,27,29.7,1350,6.7,실패
이용규,0.8,30,11,삼성,64,27,29.7,1350,6.7,도루
김하성,0.78,8,2,삼성,64,27,29.7,1350,6.7,실패
김하성,0.78,8,2,삼성,64,27,29.7,1350,6.7,도루
김하성,0.78,8,2,삼성,64,27,29.7,1350,6.7,도루
김하성,0.78,8,2,삼성,64,27,29.7,1350,6.7,도루
김하성,0.78,8,2,삼성,64,27,29.7,1350,6.7,실패
김하성,0.78,8,2,삼성,64,27,29.7,1350,6.7,실패
손주인,0.67,3,0,삼성,64,27,29.7,1350,6.7,도루
손주인,0.67,3,0,삼성,64,27,29.7,1350,6.7,도루
손주인,0.67,3,0,삼성,64,27,29.7,1350,6.7,실패
노수광,3.23,25,4,한화,54,27,33.3,1334,6.1,도루
노수광,3.23,25,4,한화,54,27,33.3,1334,6.1,도루
노수광,3.23,25,4,한화,54,27,33.3,1334,6.1,도루
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,도루
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,실패
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,도루
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,실패
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,도루
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,도루
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,실패
박해민,2.47,36,10,한화,54,27,33.3,1334,6.1,도루
박해민,2.47,36,10,한화,54,27,33.3,1334,6.1,도루
박해민,2.47,36,10,한화,54,27,33.3,1334,6.1,도루
박해민,2.47,36,10,한화,54,27,33.3,1334,6.1,실패
박해민,2.47,36,10,한화,54,27,33.3,1334,6.1,도루
박해민,2.47,36,10,한화,54,27,33.3,1334,6.1,도루
박해민,2.47,36,10,한화,54,27,33.3,1334,6.1,도루
박해민,2.47,36,10,한화,54,27,33.3,1334,6.1,도루
정주현,2.22,18,3,한화,54,27,33.3,1334,6.1,실패
허경민,2.21,20,4,한화,54,27,33.3,1334,6.1,도루
나성범,2.2,15,2,한화,54,27,33.3,1334,6.1,도루
나성범,2.2,15,2,한화,54,27,33.3,1334,6.1,실패
구자욱,2.17,10,0,한화,54,27,33.3,1334,6.1,도루
구자욱,2.17,10,0,한화,54,27,33.3,1334,6.1,실패
구자욱,2.17,10,0,한화,54,27,33.3,1334,6.1,도루
조수행,1.85,9,0,한화,54,27,33.3,1334,6.1,실패
임병욱,1.83,16,3,한화,54,27,33.3,1334,6.1,실패
임병욱,1.83,16,3,한화,54,27,33.3,1334,6.1,도루
임병욱,1.83,16,3,한화,54,27,33.3,1334,6.1,도루
임병욱,1.83,16,3,한화,54,27,33.3,1334,6.1,도루
고종욱,1.52,17,4,한화,54,27,33.3,1334,6.1,도루
고종욱,1.52,17,4,한화,54,27,33.3,1334,6.1,실패
고종욱,1.52,17,4,한화,54,27,33.3,1334,6.1,도루
양의지,1.37,6,0,한화,54,27,33.3,1334,6.1,도루
김성욱,1.31,11,2,한화,54,27,33.3,1334,6.1,도루
김주찬,1.25,8,1,한화,54,27,33.3,1334,6.1,실패
김주찬,1.25,8,1,한화,54,27,33.3,1334,6.1,도루
김주찬,1.25,8,1,한화,54,27,33.3,1334,6.1,도루
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,도루
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,도루
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,실패
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,도루
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,도루
박세혁,1.06,5,0,한화,54,27,33.3,1334,6.1,실패
유재신,0.82,4,0,한화,54,27,33.3,1334,6.1,도루
유재신,0.82,4,0,한화,54,27,33.3,1334,6.1,도루
최형우,0.8,3,0,한화,54,27,33.3,1334,6.1,실패
최형우,0.8,3,0,한화,54,27,33.3,1334,6.1,실패
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,실패
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,실패
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,실패
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,도루
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,도루
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,실패
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,실패
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,도루
심우준,3.38,24,3,KIA,64,27,29.7,1121,8.1,도루
심우준,3.38,24,3,KIA,64,27,29.7,1121,8.1,도루
오지환,3.11,27,5,KIA,64,27,29.7,1121,8.1,도루
오지환,3.11,27,5,KIA,64,27,29.7,1121,8.1,도루
오지환,3.11,27,5,KIA,64,27,29.7,1121,8.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,실패
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,실패
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,실패
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,실패
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,실패
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,도루
정수빈,1.64,26,8,KIA,64,27,29.7,1121,8.1,도루
정수빈,1.64,26,8,KIA,64,27,29.7,1121,8.1,도루
정수빈,1.64,26,8,KIA,64,27,29.7,1121,8.1,실패
류지혁,1.38,18,5,KIA,64,27,29.7,1121,8.1,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,실패
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,도루
이명기,0.89,14,4,KIA,64,27,29.7,1121,8.1,도루
이명기,0.89,14,4,KIA,64,27,29.7,1121,8.1,실패
구자욱,0.77,11,3,KIA,64,27,29.7,1121,8.1,도루
이지영,0.45,5,1,KIA,64,27,29.7,1121,8.1,도루
