타자,도루RAA,도루 성공,도루 실패,상대,도루,도실,도실%,도루기회,도루시도%,도루 성공 여부
고종욱,1.52,17,4,한화,54,27,33.3,1334,6.1,실패
고종욱,1.52,17,4,한화,54,27,33.3,1334,6.1,도루
양의지,1.37,6,0,한화,54,27,33.3,1334,6.1,도루
김성욱,1.31,11,2,한화,54,27,33.3,1334,6.1,도루
김주찬,1.25,8,1,한화,54,27,33.3,1334,6.1,실패
김주찬,1.25,8,1,한화,54,27,33.3,1334,6.1,도루
김주찬,1.25,8,1,한화,54,27,33.3,1334,6.1,도루
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,도루
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,도루
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,실패
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,도루
박민우,1.09,17,5,한화,54,27,33.3,1334,6.1,도루
박세혁,1.06,5,0,한화,54,27,33.3,1334,6.1,실패
유재신,0.82,4,0,한화,54,27,33.3,1334,6.1,도루
유재신,0.82,4,0,한화,54,27,33.3,1334,6.1,도루
최형우,0.8,3,0,한화,54,27,33.3,1334,6.1,실패
최형우,0.8,3,0,한화,54,27,33.3,1334,6.1,실패
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,실패
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,실패
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,실패
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,도루
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,도루
김하성,0.78,8,2,한화,54,27,33.3,1334,6.1,도루
